,Unnamed: 0,_id_id,deviceId,alarmType,recorded_at_value,recorded_at_hour,recorded_at_date,recorded_at_time,AM/PM,latitude,longitude,speed
25667,25667,6202,12DF03C6:19523068255842304686,PCW,1579922767808,3.26,2020-01-25,03:26:07,AM,12.319071769714355,76.65861511230469,32
25668,25668,5997,12DF03C6:19523068255842304686,stoppage,1579922836000,3.27,2020-01-25,03:27:16,AM,76.65814208984375,12.322565078735352,0
25669,25669,6000,12DF03C6:19523068255842304686,PCW,1579923237809,3.33,2020-01-25,03:33:57,AM,12.33228874206543,76.65127563476562,8
25670,25670,12382,12DF03C6:19523068255842304686,stoppage,1579923295000,3.34,2020-01-25,03:34:55,AM,76.65095520019531,12.333602905273438,0
25671,25671,6050,12DF03C6:19523068255842304686,stoppage,1579944964000,9.36,2020-01-25,09:36:04,AM,76.65116882324219,12.333417892456055,0
25672,25672,6097,12DF03C6:19523068255842304686,stoppage,1579948794000,10.39,2020-01-25,10:39:54,AM,76.65171813964844,12.33230972290039,0
25673,25673,7129,12DF03C6:19523068255842304686,stoppage,1579949657000,10.54,2020-01-25,10:54:17,AM,76.65921783447266,12.315159797668455,0
25674,25674,6173,12DF03C6:19523068255842304686,stoppage,1579951954000,11.32,2020-01-25,11:32:34,AM,76.65833282470703,12.31322956085205,0
25675,25675,6231,12DF03C6:19523068255842304686,PCW,1579954418804,12.13,2020-01-25,12:13:38,PM,12.308215141296387,76.660888671875,0
25676,25676,6233,12DF03C6:19523068255842304686,FCW,1579954423810,12.13,2020-01-25,12:13:43,PM,12.308215141296387,76.660888671875,0
25677,25677,8951,12DF03C6:19523068255842304686,FCW,1579954455587,12.14,2020-01-25,12:14:15,PM,12.30657958984375,76.65998840332031,30
25678,25678,12430,12DF03C6:19523068255842304686,HMW,1579954473288,12.14,2020-01-25,12:14:33,PM,12.30494213104248,76.65909576416016,39
25679,25679,6235,12DF03C6:19523068255842304686,HMW,1579954488295,12.14,2020-01-25,12:14:48,PM,12.303966522216795,76.6585922241211,41
25680,25680,6239,12DF03C6:19523068255842304686,FCW,1579954563418,12.16,2020-01-25,12:16:03,PM,12.29624843597412,76.65852355957031,78
25681,25681,6249,12DF03C6:19523068255842304686,HMW,1579954827335,12.2,2020-01-25,12:20:27,PM,12.266988754272461,76.65768432617188,26
25682,25682,8704,12DF03C6:19523068255842304686,FCW,1579954872815,12.21,2020-01-25,12:21:12,PM,12.263105392456055,76.6572036743164,26
25683,25683,6251,12DF03C6:19523068255842304686,FCW,1579954874455,12.21,2020-01-25,12:21:14,PM,12.262557983398438,76.65705871582031,0
25684,25684,6252,12DF03C6:19523068255842304686,FCW,1579954997588,12.23,2020-01-25,12:23:17,PM,12.257501602172852,76.6571273803711,63
25685,25685,9944,12DF03C6:19523068255842304686,FCW,1579955030516,12.23,2020-01-25,12:23:50,PM,12.253510475158693,76.6590576171875,57
25686,25686,13832,12DF03C6:19523068255842304686,FCW,1579955038535,12.23,2020-01-25,12:23:58,PM,12.257501602172852,76.6571273803711,63
25687,25687,8746,12DF03C6:19523068255842304686,FCW,1579955255634,12.27,2020-01-25,12:27:35,PM,12.213364601135256,76.66289520263672,6
25688,25688,6257,12DF03C6:19523068255842304686,FCW,1579955266604,12.27,2020-01-25,12:27:46,PM,12.21322536468506,76.66294860839844,0
25689,25689,6260,12DF03C6:19523068255842304686,HMW,1579955536284,12.32,2020-01-25,12:32:16,PM,12.177733421325685,76.67063903808594,71
25690,25690,6263,12DF03C6:19523068255842304686,HMW,1579955601244,12.33,2020-01-25,12:33:21,PM,12.167895317077635,76.67508697509766,59
25691,25691,6274,12DF03C6:19523068255842304686,HMW,1579955688813,12.34,2020-01-25,12:34:48,PM,12.156702041625975,76.6816635131836,68
25692,25692,11443,12DF03C6:19523068255842304686,HMW,1579955716803,12.35,2020-01-25,12:35:16,PM,12.15149974822998,76.68162536621094,61
25693,25693,7216,12DF03C6:19523068255842304686,FCW,1579955811504,12.36,2020-01-25,12:36:51,PM,12.140056610107422,76.67378997802734,40
25694,25694,6277,12DF03C6:19523068255842304686,PCW,1579956031792,12.4,2020-01-25,12:40:31,PM,12.12086009979248,76.6761245727539,9
25695,25695,8948,12DF03C6:19523068255842304686,FCW,1579956057585,12.4,2020-01-25,12:40:57,PM,12.118905067443848,76.6746826171875,37
25696,25696,6279,12DF03C6:19523068255842304686,FCW,1579956058897,12.4,2020-01-25,12:40:58,PM,12.118905067443848,76.6746826171875,37
25697,25697,6282,12DF03C6:19523068255842304686,HMW,1579956084227,12.41,2020-01-25,12:41:24,PM,12.11616325378418,76.67391204833984,34
25698,25698,6283,12DF03C6:19523068255842304686,FCW,1579956110606,12.41,2020-01-25,12:41:50,PM,12.114598274230955,76.67378997802734,39
25699,25699,8167,12DF03C6:19523068255842304686,HMW,1579956128276,12.42,2020-01-25,12:42:08,PM,12.112241744995115,76.67359161376953,48
25700,25700,6287,12DF03C6:19523068255842304686,HMW,1579956264261,12.44,2020-01-25,12:44:24,PM,12.090160369873047,76.67378234863281,82
25701,25701,6295,12DF03C6:19523068255842304686,FCW,1579956342808,12.45,2020-01-25,12:45:42,PM,12.078189849853516,76.67555236816406,58
25702,25702,8039,12DF03C6:19523068255842304686,HMW,1579956360816,12.46,2020-01-25,12:46:00,PM,12.07674789428711,76.67603302001953,48
25703,25703,10516,12DF03C6:19523068255842304686,HMW,1579956393810,12.46,2020-01-25,12:46:33,PM,12.072052001953125,76.67611694335938,50
25704,25704,6899,12DF03C6:19523068255842304686,HMW,1579956446277,12.47,2020-01-25,12:47:26,PM,12.064766883850098,76.67601013183594,71
25705,25705,6303,12DF03C6:19523068255842304686,HMW,1579956462287,12.47,2020-01-25,12:47:42,PM,12.061931610107422,76.67573547363281,47
25706,25706,10303,12DF03C6:19523068255842304686,HMW,1579956494325,12.48,2020-01-25,12:48:14,PM,12.05828857421875,76.67488861083984,64
25707,25707,6316,12DF03C6:19523068255842304686,FCW,1579956698805,12.51,2020-01-25,12:51:38,PM,12.021093368530273,76.6729507446289,80
25708,25708,6324,12DF03C6:19523068255842304686,HMW,1579956801830,12.53,2020-01-25,12:53:21,PM,12.00172519683838,76.6692123413086,65
25709,25709,7435,12DF03C6:19523068255842304686,HMW,1579956823815,12.53,2020-01-25,12:53:43,PM,11.99817180633545,76.6694564819336,0
25710,25710,6332,12DF03C6:19523068255842304686,FCW,1579956916649,12.55,2020-01-25,12:55:16,PM,11.986263275146484,76.66934967041016,81
25711,25711,6336,12DF03C6:19523068255842304686,HMW,1579957034815,12.57,2020-01-25,12:57:14,PM,11.962804794311525,76.67045593261719,82
25712,25712,6343,12DF03C6:19523068255842304686,HMW,1579957107335,12.58,2020-01-25,12:58:27,PM,11.947422981262207,76.67037963867188,61
25713,25713,6670,12DF03C6:19523068255842304686,HMW,1579957112818,12.58,2020-01-25,12:58:32,PM,11.947422981262207,76.67037963867188,61
25714,25714,6346,12DF03C6:19523068255842304686,HMW,1579957157819,12.59,2020-01-25,12:59:17,PM,11.942049980163574,76.6705322265625,48
25715,25715,6347,12DF03C6:19523068255842304686,HMW,1579957384207,1.03,2020-01-25,13:03:04,PM,11.906274795532227,76.67218017578125,67
25716,25716,6348,12DF03C6:19523068255842304686,FCW,1579957385808,1.03,2020-01-25,13:03:05,PM,11.906274795532227,76.67218017578125,67
25717,25717,6352,12DF03C6:19523068255842304686,HB,1579957445000,1.04,2020-01-25,13:04:05,PM,76.66566467285156,11.895651817321776,0
25718,25718,7668,12DF03C6:19523068255842304686,HMW,1579957517838,1.05,2020-01-25,13:05:17,PM,11.885080337524414,76.66502380371094,82
25719,25719,11282,12DF03C6:19523068255842304686,HMW,1579957539332,1.05,2020-01-25,13:05:39,PM,11.88192367553711,76.66496276855469,46
25720,25720,6354,12DF03C6:19523068255842304686,HMW,1579957608824,1.06,2020-01-25,13:06:48,PM,11.870969772338867,76.66709899902344,57
25721,25721,6356,12DF03C6:19523068255842304686,HMW,1579957702831,1.08,2020-01-25,13:08:22,PM,11.853678703308105,76.67101287841797,82
25722,25722,6357,12DF03C6:19523068255842304686,HMW,1579957723816,1.08,2020-01-25,13:08:43,PM,11.850391387939453,76.67173767089844,60
25723,25723,6925,12DF03C6:19523068255842304686,HMW,1579957813825,1.1,2020-01-25,13:10:13,PM,11.841833114624025,76.67355346679688,59
25724,25724,6360,12DF03C6:19523068255842304686,stoppage,1579957880000,1.11,2020-01-25,13:11:20,PM,76.67555236816406,11.83743953704834,0
25725,25725,6365,12DF03C6:19523068255842304686,HMW,1579959291820,1.34,2020-01-25,13:34:51,PM,11.813166618347168,76.6865463256836,37
25726,25726,10198,12DF03C6:19523068255842304686,HMW,1579959482829,1.38,2020-01-25,13:38:02,PM,11.804543495178224,76.6873550415039,26
25727,25727,10068,12DF03C6:19523068255842304686,FCW,1579959494821,1.38,2020-01-25,13:38:14,PM,11.804122924804688,76.68250274658203,59
25728,25728,6371,12DF03C6:19523068255842304686,FCW,1579959640481,1.4,2020-01-25,13:40:40,PM,11.798991203308105,76.65868377685547,73
25729,25729,6453,12DF03C6:19523068255842304686,HMW,1579959640481,1.4,2020-01-25,13:40:40,PM,11.798991203308105,76.65868377685547,73
25730,25730,6384,12DF03C6:19523068255842304686,FCW,1579959888660,1.44,2020-01-25,13:44:48,PM,11.7799654006958,76.6163558959961,41
25731,25731,6389,12DF03C6:19523068255842304686,FCW,1579960153679,1.49,2020-01-25,13:49:13,PM,11.779549598693848,76.5754165649414,79
25732,25732,8869,12DF03C6:19523068255842304686,HB,1579960678000,1.57,2020-01-25,13:57:58,PM,76.51318359375,11.75619125366211,0
25733,25733,6398,12DF03C6:19523068255842304686,HB,1579960802000,2.0,2020-01-25,14:00:02,PM,76.49984741210938,11.749995231628418,0
25734,25734,9084,12DF03C6:19523068255842304686,FCW,1579962254828,2.24,2020-01-25,14:24:14,PM,11.67202854156494,76.36858367919922,51
25735,25735,6913,12DF03C6:19523068255842304686,FCW,1579962681824,2.31,2020-01-25,14:31:21,PM,11.667418479919435,76.31627655029297,62
25736,25736,6435,12DF03C6:19523068255842304686,FCW,1579962737603,2.32,2020-01-25,14:32:17,PM,11.670571327209473,76.3092269897461,59
25737,25737,6440,12DF03C6:19523068255842304686,FCW,1579962824823,2.33,2020-01-25,14:33:44,PM,11.674603462219238,76.29901123046875,70
25738,25738,6447,12DF03C6:19523068255842304686,stoppage,1579963329000,2.42,2020-01-25,14:42:09,PM,76.25995635986328,11.670843124389648,0
25739,25739,6464,12DF03C6:19523068255842304686,FCW,1579964109537,2.55,2020-01-25,14:55:09,PM,11.662083625793455,76.25287628173828,11
25740,25740,11426,12DF03C6:19523068255842304686,FCW,1579964149615,2.55,2020-01-25,14:55:49,PM,11.661466598510742,76.25138092041016,31
25741,25741,11665,12DF03C6:19523068255842304686,HMW,1579964334820,2.58,2020-01-25,14:58:54,PM,11.661968231201172,76.23406982421875,40
25742,25742,6468,12DF03C6:19523068255842304686,HMW,1579964384826,2.59,2020-01-25,14:59:44,PM,11.660122871398926,76.2281265258789,54
25743,25743,7396,12DF03C6:19523068255842304686,FCW,1579964420495,3.0,2020-01-25,15:00:20,PM,11.655275344848633,76.22468566894531,54
25744,25744,11359,12DF03C6:19523068255842304686,HMW,1579964510826,3.01,2020-01-25,15:01:50,PM,11.654596328735352,76.21183013916016,64
25745,25745,6469,12DF03C6:19523068255842304686,HMW,1579964717825,3.05,2020-01-25,15:05:17,PM,11.661283493041992,76.1858901977539,81
25746,25746,6471,12DF03C6:19523068255842304686,FCW,1579964758845,3.05,2020-01-25,15:05:58,PM,11.65977954864502,76.17655181884766,51
25747,25747,6475,12DF03C6:19523068255842304686,HMW,1579964845811,3.07,2020-01-25,15:07:25,PM,11.660003662109375,76.16533660888672,55
25748,25748,6476,12DF03C6:19523068255842304686,HMW,1579964853833,3.07,2020-01-25,15:07:33,PM,11.660104751586914,76.16327667236328,26
25749,25749,11699,12DF03C6:19523068255842304686,HMW,1579965172815,3.12,2020-01-25,15:12:52,PM,11.649171829223633,76.13325500488281,73
25750,25750,6481,12DF03C6:19523068255842304686,HMW,1579965232824,3.13,2020-01-25,15:13:52,PM,11.647653579711914,76.12064361572266,62
25751,25751,6483,12DF03C6:19523068255842304686,FCW,1579965239561,3.13,2020-01-25,15:13:59,PM,11.64747142791748,76.11929321289062,45
25752,25752,12463,12DF03C6:19523068255842304686,FCW,1579965242514,3.14,2020-01-25,15:14:02,PM,11.64756679534912,76.11831665039062,39
25753,25753,8083,12DF03C6:19523068255842304686,HMW,1579965386824,3.16,2020-01-25,15:16:26,PM,11.641744613647461,76.10548400878906,66
25754,25754,12402,12DF03C6:19523068255842304686,HMW,1579965418816,3.16,2020-01-25,15:16:58,PM,11.636913299560547,76.10041809082031,54
25755,25755,6484,12DF03C6:19523068255842304686,FCW,1579965422645,3.17,2020-01-25,15:17:02,PM,11.636913299560547,76.10041809082031,54
25756,25756,6492,12DF03C6:19523068255842304686,HMW,1579965496833,3.18,2020-01-25,15:18:16,PM,11.6371431350708,76.09514617919922,41
25757,25757,6496,12DF03C6:19523068255842304686,HMW,1579965506822,3.18,2020-01-25,15:18:26,PM,11.637189865112305,76.09327697753906,38
25758,25758,12735,12DF03C6:19523068255842304686,FCW,1579965733674,3.22,2020-01-25,15:22:13,PM,11.62499713897705,76.08806610107422,56
25759,25759,8696,12DF03C6:19523068255842304686,FCW,1579965946671,3.25,2020-01-25,15:25:46,PM,11.613715171813965,76.08270263671875,10
25760,25760,6514,12DF03C6:19523068255842304686,FCW,1579966263635,3.31,2020-01-25,15:31:03,PM,11.601541519165039,76.08235931396484,0
25761,25761,6521,12DF03C6:19523068255842304686,HMW,1579966364830,3.32,2020-01-25,15:32:44,PM,11.594365119934082,76.07637786865234,33
25762,25762,6522,12DF03C6:19523068255842304686,HMW,1579966372822,3.32,2020-01-25,15:32:52,PM,11.594679832458494,76.07533264160156,41
25763,25763,6526,12DF03C6:19523068255842304686,HMW,1579966653824,3.37,2020-01-25,15:37:33,PM,11.576682090759276,76.06010437011719,44
25764,25764,6534,12DF03C6:19523068255842304686,HMW,1579966893818,3.41,2020-01-25,15:41:33,PM,11.559926986694336,76.04037475585938,35
25765,25765,6541,12DF03C6:19523068255842304686,FCW,1579966994656,3.43,2020-01-25,15:43:14,PM,11.552423477172852,76.03890228271484,25
25766,25766,9351,12DF03C6:19523068255842304686,HMW,1579967132818,3.45,2020-01-25,15:45:32,PM,11.541130065917967,76.037841796875,25
25767,25767,10715,12DF03C6:19523068255842304686,HMW,1579967176822,3.46,2020-01-25,15:46:16,PM,11.53775119781494,76.03536987304688,39
25768,25768,9529,12DF03C6:19523068255842304686,HMW,1579967377832,3.49,2020-01-25,15:49:37,PM,11.524029731750488,76.02252960205078,0
25769,25769,7813,12DF03C6:19523068255842304686,HMW,1579967420824,3.5,2020-01-25,15:50:20,PM,11.5191650390625,76.0210189819336,52
25770,25770,10287,12DF03C6:19523068255842304686,HMW,1579967424367,3.5,2020-01-25,15:50:24,PM,11.517901420593262,76.02117156982422,48
25771,25771,7350,12DF03C6:19523068255842304686,FCW,1579967469682,3.51,2020-01-25,15:51:09,PM,11.516683578491213,76.02149963378906,50
25772,25772,12390,12DF03C6:19523068255842304686,HMW,1579967561821,3.52,2020-01-25,15:52:41,PM,11.513108253479006,76.01596069335938,34
25773,25773,6571,12DF03C6:19523068255842304686,FCW,1579967767579,3.56,2020-01-25,15:56:07,PM,11.510618209838867,76.01732635498047,24
25774,25774,6955,12DF03C6:19523068255842304686,HB,1579968607000,4.1,2020-01-25,16:10:07,PM,76.02101135253906,11.495882034301758,0
25775,25775,6598,12DF03C6:19523068255842304686,FCW,1579968765640,4.12,2020-01-25,16:12:45,PM,11.485831260681152,76.02240753173828,20
25776,25776,6600,12DF03C6:19523068255842304686,HMW,1579969233813,4.2,2020-01-25,16:20:33,PM,11.483088493347168,76.00768280029297,65
25777,25777,7144,12DF03C6:19523068255842304686,FCW,1579969407676,4.23,2020-01-25,16:23:27,PM,11.482751846313475,75.98834991455078,57
25778,25778,6605,12DF03C6:19523068255842304686,FCW,1579969492662,4.24,2020-01-25,16:24:52,PM,11.480901718139648,75.97964477539062,36
25779,25779,10877,12DF03C6:19523068255842304686,HMW,1579969699823,4.28,2020-01-25,16:28:19,PM,11.462356567382812,75.96833038330078,44
25780,25780,11004,12DF03C6:19523068255842304686,FCW,1579969754526,4.29,2020-01-25,16:29:14,PM,11.457568168640135,75.9664306640625,55
25781,25781,6607,12DF03C6:19523068255842304686,HMW,1579970138821,4.35,2020-01-25,16:35:38,PM,11.425026893615724,75.93921661376953,34
25782,25782,13639,12DF03C6:19523068255842304686,HMW,1579970147830,4.35,2020-01-25,16:35:47,PM,11.424318313598633,75.93858337402344,0
25783,25783,6608,12DF03C6:19523068255842304686,FCW,1579970255653,4.37,2020-01-25,16:37:35,PM,11.416866302490234,75.9365005493164,0
25784,25784,6611,12DF03C6:19523068255842304686,HB,1579970274000,4.37,2020-01-25,16:37:54,PM,75.93630981445312,11.414921760559082,0
25785,25785,7362,12DF03C6:19523068255842304686,HMW,1579970346820,4.39,2020-01-25,16:39:06,PM,11.40992832183838,75.93553161621094,39
25786,25786,12992,12DF03C6:19523068255842304686,HMW,1579970377822,4.39,2020-01-25,16:39:37,PM,11.407197952270508,75.9334945678711,41
25787,25787,6621,12DF03C6:19523068255842304686,FCW,1579970422666,4.4,2020-01-25,16:40:22,PM,11.4052152633667,75.9302749633789,41
25788,25788,6627,12DF03C6:19523068255842304686,HMW,1579970556827,4.42,2020-01-25,16:42:36,PM,11.390118598937988,75.9217300415039,70
25789,25789,6628,12DF03C6:19523068255842304686,FCW,1579970607682,4.43,2020-01-25,16:43:27,PM,11.38411808013916,75.91545104980469,72
25790,25790,6630,12DF03C6:19523068255842304686,HMW,1579970629818,4.43,2020-01-25,16:43:49,PM,11.382486343383787,75.91175079345703,41
25791,25791,6632,12DF03C6:19523068255842304686,HMW,1579970678849,4.44,2020-01-25,16:44:38,PM,11.38094711303711,75.9107894897461,46
25792,25792,9018,12DF03C6:19523068255842304686,HMW,1579970700829,4.45,2020-01-25,16:45:00,PM,11.37717342376709,75.91045379638672,0
25793,25793,6633,12DF03C6:19523068255842304686,FCW,1579970703663,4.45,2020-01-25,16:45:03,PM,11.375771522521973,75.91020202636719,48
25794,25794,6637,12DF03C6:19523068255842304686,HMW,1579970783823,4.46,2020-01-25,16:46:23,PM,11.36793327331543,75.90963745117188,47
25795,25795,6639,12DF03C6:19523068255842304686,FCW,1579970823628,4.47,2020-01-25,16:47:03,PM,11.36440372467041,75.91015625,34
25796,25796,9515,12DF03C6:19523068255842304686,FCW,1579970917652,4.48,2020-01-25,16:48:37,PM,11.359219551086426,75.91156005859375,19
25797,25797,10570,12DF03C6:19523068255842304686,HMW,1579970994831,4.49,2020-01-25,16:49:54,PM,11.35582160949707,75.9079818725586,36
25798,25798,9131,12DF03C6:19523068255842304686,HMW,1579971134822,4.52,2020-01-25,16:52:14,PM,11.34229850769043,75.8987045288086,57
25799,25799,6645,12DF03C6:19523068255842304686,FCW,1579971232811,4.53,2020-01-25,16:53:52,PM,11.333026885986328,75.89193725585938,42
25800,25800,13438,12DF03C6:19523068255842304686,FCW,1579971237517,4.53,2020-01-25,16:53:57,PM,11.333026885986328,75.89193725585938,42
25801,25801,10417,12DF03C6:19523068255842304686,HMW,1579971362823,4.56,2020-01-25,16:56:02,PM,11.321354866027832,75.88431549072266,41
25802,25802,12262,12DF03C6:19523068255842304686,FCW,1579971398819,4.56,2020-01-25,16:56:38,PM,11.317593574523926,75.88440704345703,65
25803,25803,6652,12DF03C6:19523068255842304686,HMW,1579971463836,4.57,2020-01-25,16:57:43,PM,11.310023307800293,75.8818359375,52
25804,25804,13111,12DF03C6:19523068255842304686,HMW,1579971558825,4.59,2020-01-25,16:59:18,PM,11.303863525390625,75.87496185302734,41
25805,25805,6660,12DF03C6:19523068255842304686,FCW,1579971596655,4.59,2020-01-25,16:59:56,PM,11.304426193237305,75.8711166381836,57
25806,25806,6661,12DF03C6:19523068255842304686,FCW,1579971607457,5.0,2020-01-25,17:00:07,PM,11.30434513092041,75.86984252929688,33
25807,25807,10418,12DF03C6:19523068255842304686,HMW,1579971622822,5.0,2020-01-25,17:00:22,PM,11.304407119750975,75.86897277832031,35
25808,25808,13917,12DF03C6:19523068255842304686,FCW,1579971645593,5.0,2020-01-25,17:00:45,PM,11.303370475769045,75.86600494384766,48
25809,25809,7373,12DF03C6:19523068255842304686,HMW,1579971835823,5.03,2020-01-25,17:03:55,PM,11.297218322753904,75.84673309326172,41
25810,25810,6678,12DF03C6:19523068255842304686,FCW,1579971896811,5.04,2020-01-25,17:04:56,PM,11.294177055358887,75.8404312133789,62
25811,25811,9058,12DF03C6:19523068255842304686,FCW,1579971952818,5.05,2020-01-25,17:05:52,PM,11.296841621398926,75.83531951904297,38
25812,25812,10810,12DF03C6:19523068255842304686,HMW,1579972191826,5.09,2020-01-25,17:09:51,PM,11.292376518249512,75.81726837158203,49
25813,25813,13621,12DF03C6:19523068255842304686,FCW,1579972467565,5.14,2020-01-25,17:14:27,PM,11.280434608459473,75.7867202758789,0
25814,25814,7037,12DF03C6:19523068255842304686,FCW,1579972479652,5.14,2020-01-25,17:14:39,PM,11.279642105102539,75.78526306152344,46
25815,25815,6681,12DF03C6:19523068255842304686,FCW,1579972482659,5.14,2020-01-25,17:14:42,PM,11.279491424560547,75.78461456298828,4
25816,25816,12699,12DF03C6:19523068255842304686,FCW,1579972486658,5.14,2020-01-25,17:14:46,PM,11.279491424560547,75.78461456298828,4
25817,25817,7113,12DF03C6:19523068255842304686,FCW,1579972496662,5.14,2020-01-25,17:14:56,PM,11.279491424560547,75.78461456298828,0
25818,25818,6684,12DF03C6:19523068255842304686,FCW,1579972499663,5.14,2020-01-25,17:14:59,PM,11.279491424560547,75.78461456298828,0
25819,25819,6685,12DF03C6:19523068255842304686,FCW,1579972504657,5.15,2020-01-25,17:15:04,PM,11.279491424560547,75.78461456298828,0
25820,25820,6686,12DF03C6:19523068255842304686,FCW,1579972507657,5.15,2020-01-25,17:15:07,PM,11.279491424560547,75.78461456298828,0
25821,25821,6687,12DF03C6:19523068255842304686,FCW,1579972510659,5.15,2020-01-25,17:15:10,PM,11.279491424560547,75.78461456298828,0
25822,25822,6688,12DF03C6:19523068255842304686,FCW,1579972513658,5.15,2020-01-25,17:15:13,PM,11.279491424560547,75.78461456298828,0
25823,25823,6690,12DF03C6:19523068255842304686,FCW,1579972517636,5.15,2020-01-25,17:15:17,PM,11.279491424560547,75.78461456298828,0
25824,25824,6691,12DF03C6:19523068255842304686,FCW,1579972519720,5.15,2020-01-25,17:15:19,PM,11.279491424560547,75.78461456298828,0
25825,25825,10912,12DF03C6:19523068255842304686,FCW,1579972521720,5.15,2020-01-25,17:15:21,PM,11.279491424560547,75.78461456298828,0
25826,25826,6692,12DF03C6:19523068255842304686,FCW,1579972524623,5.15,2020-01-25,17:15:24,PM,11.279491424560547,75.78461456298828,0
25827,25827,8876,12DF03C6:19523068255842304686,FCW,1579972527640,5.15,2020-01-25,17:15:27,PM,11.279491424560547,75.78461456298828,0
25828,25828,6694,12DF03C6:19523068255842304686,FCW,1579972530736,5.15,2020-01-25,17:15:30,PM,11.279491424560547,75.78461456298828,0
25829,25829,6697,12DF03C6:19523068255842304686,FCW,1579972532649,5.15,2020-01-25,17:15:32,PM,11.279491424560547,75.78461456298828,0
25830,25830,6699,12DF03C6:19523068255842304686,FCW,1579972535647,5.15,2020-01-25,17:15:35,PM,11.279491424560547,75.78461456298828,0
25831,25831,6700,12DF03C6:19523068255842304686,FCW,1579972538645,5.15,2020-01-25,17:15:38,PM,11.279491424560547,75.78461456298828,0
25832,25832,7900,12DF03C6:19523068255842304686,FCW,1579972540565,5.15,2020-01-25,17:15:40,PM,11.279491424560547,75.78461456298828,0
25833,25833,6701,12DF03C6:19523068255842304686,FCW,1579972545661,5.15,2020-01-25,17:15:45,PM,11.279491424560547,75.78461456298828,0
25834,25834,6704,12DF03C6:19523068255842304686,FCW,1579972549631,5.15,2020-01-25,17:15:49,PM,11.279491424560547,75.78461456298828,0
25835,25835,6708,12DF03C6:19523068255842304686,FCW,1579972599633,5.16,2020-01-25,17:16:39,PM,11.279411315917967,75.7842788696289,24
25836,25836,6709,12DF03C6:19523068255842304686,HMW,1579972721347,5.18,2020-01-25,17:18:41,PM,11.27043342590332,75.77787017822266,59
25837,25837,6729,12DF03C6:19523068255842304686,HMW,1579974065824,5.41,2020-01-25,17:41:05,PM,11.240063667297363,75.786376953125,33
25838,25838,6731,12DF03C6:19523068255842304686,FCW,1579974072850,5.41,2020-01-25,17:41:12,PM,11.23928165435791,75.78659057617188,27
25839,25839,9083,12DF03C6:19523068255842304686,HMW,1579974109822,5.41,2020-01-25,17:41:49,PM,11.237090110778807,75.78768157958984,30
25840,25840,6732,12DF03C6:19523068255842304686,HMW,1579974214830,5.43,2020-01-25,17:43:34,PM,11.227450370788574,75.79112243652344,56
25841,25841,6735,12DF03C6:19523068255842304686,HMW,1579974240836,5.44,2020-01-25,17:44:00,PM,11.224441528320312,75.79203033447266,44
25842,25842,6736,12DF03C6:19523068255842304686,HMW,1579974251827,5.44,2020-01-25,17:44:11,PM,11.22337532043457,75.79230499267578,34
25843,25843,11084,12DF03C6:19523068255842304686,HMW,1579974293824,5.44,2020-01-25,17:44:53,PM,11.219021797180176,75.79425811767578,39
25844,25844,6737,12DF03C6:19523068255842304686,HMW,1579974391825,5.46,2020-01-25,17:46:31,PM,11.213825225830078,75.80270385742188,44
25845,25845,7426,12DF03C6:19523068255842304686,FCW,1579974602659,5.5,2020-01-25,17:50:02,PM,11.195362091064453,75.81875610351562,38
25846,25846,7893,12DF03C6:19523068255842304686,HMW,1579974767841,5.52,2020-01-25,17:52:47,PM,11.187646865844727,75.8312759399414,46
25847,25847,7082,12DF03C6:19523068255842304686,HMW,1579974854826,5.54,2020-01-25,17:54:14,PM,11.183748245239258,75.83910369873047,42
25848,25848,6744,12DF03C6:19523068255842304686,FCW,1579974962650,5.56,2020-01-25,17:56:02,PM,11.179670333862305,75.85367584228516,57
25849,25849,10247,12DF03C6:19523068255842304686,FCW,1579975009832,5.56,2020-01-25,17:56:49,PM,11.177584648132324,75.85942840576172,55
25850,25850,12939,12DF03C6:19523068255842304686,HMW,1579975191275,5.59,2020-01-25,17:59:51,PM,11.169289588928224,75.8753433227539,33
25851,25851,6745,12DF03C6:19523068255842304686,FCW,1579975192820,5.59,2020-01-25,17:59:52,PM,11.169289588928224,75.8753433227539,33
25852,25852,6746,12DF03C6:19523068255842304686,FCW,1579975229656,6.0,2020-01-25,18:00:29,PM,11.165987014770508,75.87616729736328,23
25853,25853,11909,12DF03C6:19523068255842304686,HMW,1579975229656,6.0,2020-01-25,18:00:29,PM,11.166748046875,75.8759994506836,43
25854,25854,6748,12DF03C6:19523068255842304686,HMW,1579975278823,6.01,2020-01-25,18:01:18,PM,11.163225173950195,75.87806701660156,39
25855,25855,7531,12DF03C6:19523068255842304686,HMW,1579975331822,6.02,2020-01-25,18:02:11,PM,11.163561820983887,75.88117980957031,49
25856,25856,7972,12DF03C6:19523068255842304686,FCW,1579975529496,6.05,2020-01-25,18:05:29,PM,11.145535469055176,75.8961410522461,56
25857,25857,6750,12DF03C6:19523068255842304686,HMW,1579976206816,6.16,2020-01-25,18:16:46,PM,11.070520401000977,75.90768432617188,57
25858,25858,12550,12DF03C6:19523068255842304686,FCW,1579976238812,6.17,2020-01-25,18:17:18,PM,11.07017707824707,75.91178894042969,55
25859,25859,9127,12DF03C6:19523068255842304686,FCW,1579976245657,6.17,2020-01-25,18:17:25,PM,11.070409774780273,75.91311645507812,42
